5, 1579 45 2088 52 2599 56 3111 58 3623 60 4135 61 4647 62 5159 62 5671 64 6184 64 6696 65 7209 64 7722 64 8234 64 8747 63 9259 63 9771 63 10284 62 10796 62 11309 61 11821 61 12334 60 12847 59 13360 58 13872 58 14385 57 14899 55 15411 55 15926 51 16440 49 16962 39 17476 36 17990 33 18504 30 19017 29 19531 26 20045 23 20559 18 21074 12
5, 18373 13 18883 17 19394 19 19906 21 20417 24 20929 26 21441 28 21953 29 22465 31 22977 32 23489 34 24001 35 24513 35 25025 36 25537 37 26049 37 26561 37 27072 39 27584 39 28096 39 28608 39 29120 39 29632 39 30144 39 30656 39 31167 41 31679 41 32191 41 32703 41 33215 41 33727 41 34239 41 34751 41 35264 39 35776 39 36288 39 36800 39 37313 38 37825 38 38338 36 38850 36 39363 35 39876 33 40388 33 40901 31 41415 29 41928 27 42443 22 42958 17 43473 13
5, 131565 5 132075 9 132583 16 133092 20 133602 23 134112 26 134623 28 135134 30 135645 31 136157 32 136668 33 137180 33 137692 34 138204 34 138716 34 139228 34 139740 34 140252 34 140764 35 141277 34 141789 34 142301 34 142813 34 143326 33 143838 33 144350 33 144863 32 145375 32 145888 31 146400 31 146912 31 147425 30 147937 30 148450 29 148963 28 149476 26 149988 26 150502 24 151015 22 151530 18 152045 14 152564 2
5, 312743 2 313249 13 313759 19 314269 24 314779 28 315290 30 315801 33 316311 36 316822 38 317333 41 317844 43 318356 44 318867 46 319379 47 319890 49 320402 50 320914 50 321426 51 321938 51 322450 52 322962 52 323474 52 323986 53 324498 53 325010 53 325523 51 326035 50 326551 44
5, 78209 2 78718 8 79229 10 79740 12 80251 13 80763 13 81274 15 81786 15 82298 15 82809 16 83321 16 83833 15 84346 14 84858 13 85370 13 85882 12 86395 10 86907 9 87419 8 87932 5
5, 117976 1 117980 1 118485 9 118996 10 119007 2 119507 15 120017 28 120529 32 121040 37 121552 39 122063 42 122575 43 123087 44 123599 45 124111 46 124622 48 125134 49 125646 50 126158 50 126670 51 127182 51 127694 52 128206 53 128718 53 129230 53 129742 54 130254 55 130766 55 131278 55 131790 55 132302 55 132814 56 133326 56 133838 55 134351 54 134863 54 135376 53 135888 53 136400 53 136912 53 137425 52 137938 51 138450 50 138962 50 139475 49 139987 48 140500 47 141012 47 141525 46 142038 44 142551 43 143063 43 143576 41 144088 41 144601 40 145114 38 145627 37 146140 35 146653 33 147165 33 147678 32 148191 30 148705 28 149217 27 149730 26 150243 24 150757 20 151270 18 151783 16
5, 3856 9 4368 23 4876 29 5386 33 5898 34 6410 34 6922 35 7434 35 7946 35 8458 36 8971 35 9483 35 9995 35 10507 35 11019 35 11531 36 12043 36 12555 36 13067 36 13579 36 14091 36 14603 36 15116 35 15628 35 16140 35 16653 33 17167 30 17681 24 17706 2 18197 17 18717 6
5, 115021 8 115530 14 116040 17 116550 20 117060 22 117570 25 118081 26 118592 27 119102 29 119614 29 120125 30 120636 31 121147 32 121659 32 122170 33 122681 34 123193 34 123705 34 124216 35 124728 34 125240 34 125752 34 126264 34 126776 33 127287 34 127800 33 128312 33 128824 32 129337 31 129849 32 130362 30 130876 16 130893 11 131391 10 131406 7 131414 1
5, 75778 5 76290 7 76802 8 77314 9 77826 10 78338 10 78850 10 79362 11 79874 11 80386 11 80898 12 81410 16 81922 17 82434 17 82946 18 83458 18 83970 19 84482 20 84994 20 85506 20 86018 21 86530 21 87042 21 87554 21 88066 21 88578 21 89090 20 89602 20 90114 20 90627 18 91147 7
5, 27646 2 28156 5 28667 6 29179 6 29690 7 30201 8 30713 8 31225 8 31736 9 32248 9 32760 9 33272 9 33784 9 34296 9 34808 9 35320 9 35833 8 36345 8 36857 8 37369 8 37881 8 38393 8 38905 8 39417 8 39929 8 40441 8 40953 8 41466 7 41978 7 42490 7 43002 7 43514 7 44026 7 44538 7 45051 6 45563 6 46075 6 46587 6 47100 5
5, 219483 9 219994 12 220505 14 221016 17 221527 20 222040 23 222552 28 223063 30 223576 30 224087 31 224600 30 225111 31 225623 31 226135 31 226647 32 227159 31 227671 31 228183 31 228695 30 229207 30 229719 29 230231 29 230743 27 231255 27 231767 26 232280 24 232792 24 233305 22 233818 20 234331 17 234844 15 235358 13 235872 10 236386 5
5, 138809 9 139319 13 139830 16 140341 19 140852 23 141364 24 141875 27 142386 29 142898 30 143410 31 143922 31 144434 31 144946 31 145457 32 145969 32 146481 32 146992 33 147504 32 148015 33 148527 33 149039 33 149551 33 150064 31 150576 32 151089 30 151601 28 152116 24 152629 22 153142 20 153657 14 154171 10
7, 62791 2 63044 7 63299 9 63554 11 63810 11 64066 11 64322 11 64578 11 64835 10 65091 9 65348 7
7, 5649 6 5903 9 6158 11 6414 12 6669 13 6924 14 7180 14 7436 14 7692 14 7949 13 8206 11 8463 9
7, 7865 7 8120 9 8375 10 8630 12 8886 12 9142 12 9398 12 9654 12 9911 10 10167 10 10424 8 10680 7 10938 3
7, 18776 3 19028 10 19283 12 19537 15 19793 16 20049 16 20304 18 20560 18 20817 17 21073 17 21329 17 21586 16 21843 14 22100 12 22359 7
7, 20470 4 20726 5 20981 8 21237 8 21493 8 21749 8 22005 7 22261 7 22517 7 22773 7 23030 6 23286 6 23543 5 23800 8 24058 6 24316 4
7, 11534 4 11788 8 12043 10 12298 12 12554 12 12809 14 13065 14 13321 14 13577 14 13834 12 14090 12 14347 10 14603 9 14861 5
7, 6648 4 6903 6 7153 13 7408 14 7663 16 7919 16 8174 17 8430 17 8686 16 8942 16 9198 16 9455 15 9711 15 9968 13 10224 12 10481 10 10737 9 10994 6
7, 18202 5 18455 10 18710 11 18965 13 19221 13 19477 13 19733 13 19989 13 20246 12 20502 11 20758 10 21015 8 21274 3
7, 12584 2 12839 4 13094 6 13349 7 13604 8 13860 9 14115 10 14371 10 14627 10 14883 10 15139 10 15395 10 15652 8 15908 8 16165 7 16422 5 16679 3
7, 31516 7 31770 11 32025 13 32280 14 32535 15 32790 16 33046 17 33301 18 33557 18 33813 17 34070 16 34326 16 34583 14 34841 10 35100 5
7, 12413 2 12667 7 12923 9 13178 11 13434 12 13690 12 13946 13 14203 12 14459 12 14716 11 14974 9 15232 6
7, 167 8 422 10 678 10 933 12 1189 12 1444 14 1700 14 1956 14 2212 14 2469 12 2726 11 2985 6
7, 23970 5 24225 7 24481 8 24736 9 24992 9 25248 9 25505 8 25761 7 26019 4
7, 2045 3 2297 8 2552 9 2807 10 3063 10 3319 10 3575 10 3832 9 4089 8 4346 7 4605 2
7, 9628 8 9883 10 10138 12 10393 13 10647 16 10902 17 11157 18 11412 19 11668 18 11924 18 12180 17 12436 16 12693 14 12949 13 13206 11 13463 9 13721 4
7, 41494 5 41749 7 42005 8 42261 8 42518 8 42774 8 43031 7 43287 7 43542 8 43798 7 44054 7 44310 6 44567 4
7, 31528 2 31783 5 32039 6 32295 7 32551 7 32807 7 33063 8 33320 7 33576 7 33833 7 34089 7 34345 7 34602 6 34858 5 35115 3
7, 11888 4 12142 7 12397 8 12652 10 12908 10 13164 11 13420 11 13677 10 13933 10 14190 8 14450 3
7, 8022 4 8277 7 8533 7 8788 9 9044 9 9299 11 9555 11 9811 10 10067 10 10324 7 10581 3
7, 13482 4 13737 6 13991 8 14246 9 14501 10 14757 10 15013 9 15269 9 15525 8 15782 6 16039 4
7, 134 11 390 11 646 11 903 9 1161 5
7, 41999 5 42254 7 42509 8 42765 8 43021 9 43278 8 43534 8 43790 8 44046 7 44302 7 44558 6
7, 17826 2 18081 5 18336 7 18592 7 18847 8 19103 8 19360 6 19617 4
7, 23437 4 23692 7 23948 8 24204 8 24460 7 24717 6 24975 2
7, 20113 4 20367 8 20622 10 20877 11 21133 11 21389 11 21646 10 21902 10 22158 10 22415 9 22671 9 22928 8
7, 10834 4 11087 8 11337 1 11342 10 11593 15 11849 15 12105 15 12362 14 12618 13 12876 10 13134 6
7, 1422 4 1677 7 1931 10 2185 14 2441 14 2697 14 2953 14 3209 14 3466 12 3729 4
7, 20735 2 20989 4 21245 4 21501 4 21757 4 22012 5 22268 5 22524 5 22780 5 23036 5 23292 5 23548 5
7, 8779 5 9033 9 9288 10 9544 10 9799 11 10055 10 10312 9 10568 9 10824 10 11081 6 11338 4
9, 5379 9 5634 12 5889 14 6145 14 6401 15 6657 15 6913 15 7169 15 7425 15 7681 15 7937 15 8193 15 8449 14 8705 13 8961 12 9219 9
9, 57079 7 57333 11 57588 13 57844 13 58100 13 58355 14 58611 14 58867 14 59123 14 59379 14 59635 14 59891 14 60147 14 60403 14 60659 14 60915 14 61171 14 61427 14 61683 14 61940 13 62196 13 62453 12 62710 11
9, 22063 7 22317 11 22571 15 22826 17 23081 18 23337 19 23593 19 23848 20 24104 20 24360 20 24617 19 24873 18 25129 18 25386 16 25643 15 25900 12 26159 5
9, 25322 12 25578 14 25832 18 26088 21 26344 22 26600 23 26856 24 27112 24 27368 24 27624 24 27880 24 28137 23 28393 23 28649 23 28906 22 29162 22 29419 21 29675 21 29932 20 30189 19 30446 18 30703 16 30960 14 31218 11 31476 8
9, 52662 8 52916 13 53171 15 53426 17 53681 19 53936 21 54192 21 54448 22 54703 23 54960 22 55216 22 55472 22 55728 22 55984 21 56240 21 56497 20 56753 19 57010 17 57267 15 57525 11 57784 6
9, 161 21 417 21 674 20 930 20 1187 18 1444 16 1700 16 1957 13 2215 10 2476 2
9, 10006 7 10260 11 10515 12 10770 14 11025 16 11280 17 11536 17 11792 17 12047 18 12303 19 12559 18 12815 18 13071 18 13327 18 13583 17 13839 17 14096 15 14353 13 14610 11 14868 7
9, 34721 8 34976 10 35230 13 35486 14 35741 15 35996 16 36252 16 36508 16 36764 16 37020 16 37276 16 37532 16 37789 14 38046 13 38303 10 38560 8
9, 43053 7 43307 10 43562 12 43816 15 44071 17 44327 17 44582 19 44838 19 45093 20 45349 20 45605 20 45861 20 46117 20 46374 18 46630 18 46887 16 47143 16 47400 14 47657 12 47914 9 48174 3
9, 4030 4 4283 8 4538 10 4791 14 5045 17 5300 18 5555 19 5810 20 6065 21 6320 22 6576 22 6832 22 7088 22 7344 21 7600 20 7856 19 8113 16 8371 13 8634 1 8636 1
9, 466 9 721 11 976 13 1231 15 1487 16 1742 18 1997 20 2253 20 2508 22 2764 22 3019 23 3275 23 3531 23 3787 23 4043 22 4299 22 4555 22 4811 21 5067 20 5324 19 5580 18 5837 15 6094 13 6351 10
9, 43648 10 43903 12 44158 15 44414 16 44669 17 44925 18 45181 18 45436 20 45692 20 45947 21 46203 22 46459 22 46715 22 46971 21 47227 21 47483 21 47739 20 47996 19 48252 17 48509 15 48767 12 49024 9 49283 4
9, 37653 6 37907 10 38161 12 38416 14 38672 14 38927 16 39183 16 39439 17 39694 19 39950 19 40206 20 40461 21 40717 21 40973 21 41230 20 41486 20 41742 19 41999 18 42255 17 42512 15 42769 13 43026 10 43284 6 43543 1
9, 31454 5 31708 9 31963 11 32219 11 32474 13 32730 14 32986 14 33242 15 33498 15 33754 15 34010 15 34267 14 34523 14 34780 13 35036 12 35293 11 35550 9 35809 4
9, 63133 11 63387 14 63642 15 63897 17 64152 18 64408 18 64663 19 64919 19 65175 19 65431 19
9, 24738 1 24991 7 25246 11 25502 12 25757 15 26013 16 26269 17 26525 18 26781 19 27037 20 27294 19 27550 20 27807 19 28064 17 28320 17 28577 15 28833 14 29091 10 29349 6
9, 22544 4 22798 8 23051 12 23306 14 23561 16 23817 17 24073 17 24329 18 24585 18 24841 18 25098 17 25354 17 25610 17 25867 16 26123 16 26379 16 26636 15 26893 14 27150 12 27407 10 27666 5
9, 7161 8 7414 11 7669 12 7925 12 8181 12 8436 13 8692 13 8948 13 9204 13 9460 13 9717 12 9973 12 10230 11 10487 10 10746 6
9, 6560 1 6812 7 7066 11 7321 13 7577 14 7832 15 8088 16 8344 16 8601 16 8857 16 9113 16 9369 16 9625 16 9881 16 10138 15 10394 14 10651 12 10909 9
9, 40633 12 40886 16 41141 18 41397 19 41652 20 41908 20 42164 21 42420 21 42676 21 42932 21 43188 22 43444 22 43700 22 43957 21 44213 20 44470 18 44727 17 44984 13 45242 10 45500 6
9, 46019 8 46271 13 46525 16 46780 17 47035 19 47290 20 47546 20 47801 21 48057 22 48313 22 48569 22 48826 21 49082 21 49338 21 49595 19 49851 19 50108 18 50365 16 50622 14 50880 11 51138 6
9, 56965 1 57218 9 57473 11 57729 12 57984 13 58239 15 58495 16 58750 17 59006 18 59262 18 59518 18 59774 18 60030 18 60287 17 60543 17 60799 17 61056 16 61312 15 61570 12 61827 10 62086 5
9, 7143 5 7397 11 7652 13 7907 15 8162 16 8418 17 8674 17 8930 17 9185 18 9441 18 9698 18 9954 18 10210 18 10467 17 10724 16 10982 14 11238 13 11497 9
9, 47834 6 48088 9 48343 11 48596 14 48851 16 49107 17 49363 17 49619 18 49875 18 50131 18 50387 18 50643 17 50899 17 51156 16 51413 14 51670 12 51928 9
9, 14075 5 14328 8 14583 9 14838 10 15094 10 15349 11 15605 11 15861 11 16116 12 16372 12 16628 12 16884 12 17140 12 17396 12 17652 12 17909 11 18166 10 18423 9 18682 6 18939 5 19196 4
9, 10938 10 11192 13 11447 15 11702 17 11957 19 12213 19 12469 20 12724 21 12980 22 13236 22 13492 22 13748 22 14004 22 14261 21 14517 21 14774 19 15031 17 15290 13 15551 6
9, 51851 1 52103 8 52356 13 52610 16 52864 18 53119 20 53375 20 53630 21 53886 22 54142 22 54398 21 54655 20 54911 19 55167 18 55424 15 55681 13 55938 9
9, 14 8 270 9 526 9 782 9 1039 8 1295 8 1552 7 1809 5
9, 32241 8 32496 10 32751 12 33006 14 33262 14 33517 15 33773 15 34029 15 34285 15 34541 15 34797 15 35053 15 35309 14 35565 14 35821 13 36077 12 36334 10 36590 10 36846 9 37102 8
9, 63941 9 64196 12 64451 14 64706 15 64961 17 65217 17 65473 17
